time,ax,ay,az,atotal
2022-08-11 17:51:47.2980,-8.87,0.63,4.04,9.76
2022-08-11 17:51:47.3080,-7.8,-3.33,2.77,8.92
2022-08-11 17:51:47.3170,-7.15,-4.64,1.42,8.64
2022-08-11 17:51:47.3260,-7.03,-4.31,0.56,8.26
2022-08-11 17:51:47.3470,-6.73,-3.26,0.7,7.51
2022-08-11 17:51:47.3490,-6.53,-2.75,1.15,7.17
2022-08-11 17:51:47.3570,-6.63,-3.06,1.05,7.37
2022-08-11 17:51:47.3660,-6.72,-3.0,0.7,7.39
2022-08-11 17:51:47.3770,-6.44,-1.81,0.62,6.71
2022-08-11 17:51:47.3860,-5.67,0.45,1.53,5.89
2022-08-11 17:51:47.3960,-4.38,2.84,3.5,6.28
2022-08-11 17:51:47.4060,-2.74,4.47,5.07,7.29
2022-08-11 17:51:47.4160,-0.38,4.9,4.33,6.55
2022-08-11 17:51:47.4250,3.13,4.24,1.53,5.48
2022-08-11 17:51:47.4490,6.03,2.41,-1.55,6.67
2022-08-11 17:51:47.4510,5.86,0.4,-3.27,6.72
2022-08-11 17:51:47.4550,3.57,-0.99,-2.93,4.72
2022-08-11 17:51:47.4660,1.46,-1.75,-1.43,2.69
2022-08-11 17:51:47.4760,-0.23,-2.03,-0.16,2.04
2022-08-11 17:51:47.4850,-1.43,-2.11,0.43,2.58
2022-08-11 17:51:47.4970,-2.19,-2.15,0.77,3.16
2022-08-11 17:51:47.5050,-2.67,-2.23,0.95,3.6
2022-08-11 17:51:47.5150,-2.71,-2.31,0.94,3.68
2022-08-11 17:51:47.5260,-2.06,-2.2,0.69,3.09
2022-08-11 17:51:47.5480,-0.74,-1.94,0.17,2.08
2022-08-11 17:51:47.5500,0.98,-1.7,-0.39,2.0
2022-08-11 17:51:47.5540,2.65,-1.54,-0.84,3.17
2022-08-11 17:51:47.5650,3.77,-1.46,-0.96,4.15
2022-08-11 17:51:47.5750,4.13,-1.5,-0.57,4.43
2022-08-11 17:51:47.5860,3.85,-1.77,-0.08,4.23
2022-08-11 17:51:47.5940,3.33,-2.19,0.1,3.98
2022-08-11 17:51:47.6040,2.78,-2.39,0.0,3.66
2022-08-11 17:51:47.6160,2.25,-2.13,-0.13,3.1
2022-08-11 17:51:47.6240,1.88,-1.51,-0.26,2.42
2022-08-11 17:51:47.6340,1.81,-0.64,-0.42,1.96
2022-08-11 17:51:47.6490,2.03,0.37,-0.38,2.09
2022-08-11 17:51:47.6530,2.4,1.31,-0.09,2.73
2022-08-11 17:51:47.6640,2.94,1.92,0.39,3.53
2022-08-11 17:51:47.6740,3.7,2.07,0.87,4.32
2022-08-11 17:51:47.6850,4.72,1.66,1.46,5.21
2022-08-11 17:51:47.6930,5.77,0.89,2.05,6.18
2022-08-11 17:51:47.7040,6.52,0.34,2.29,6.91
2022-08-11 17:51:47.7150,6.5,0.44,2.15,6.86
2022-08-11 17:51:47.7250,5.33,1.16,1.75,5.72
2022-08-11 17:51:47.7350,3.48,2.11,1.14,4.22
2022-08-11 17:51:47.7500,1.98,3.02,0.81,3.7
2022-08-11 17:51:47.7540,1.22,3.34,1.04,3.7
2022-08-11 17:51:47.7630,1.37,2.95,1.7,3.67
2022-08-11 17:51:47.7740,1.97,2.07,2.13,3.56
2022-08-11 17:51:47.7850,2.43,1.27,1.79,3.27
2022-08-11 17:51:47.7930,2.5,0.45,1.44,2.91
2022-08-11 17:51:47.8040,1.76,-0.76,1.31,2.32
2022-08-11 17:51:47.8130,0.41,-1.72,1.04,2.05
2022-08-11 17:51:47.8230,-1.15,-1.32,0.64,1.86
2022-08-11 17:51:47.8330,-2.75,0.32,-0.42,2.8
2022-08-11 17:51:47.8490,-3.79,3.08,-1.79,5.2
2022-08-11 17:51:47.8530,-4.09,6.65,-2.18,8.1
2022-08-11 17:51:47.8620,-4.25,8.6,-1.25,9.67
2022-08-11 17:51:47.8730,-4.0,9.63,-1.22,10.49
2022-08-11 17:51:47.8830,-3.39,10.41,-1.93,11.11
2022-08-11 17:51:47.8940,-2.71,9.13,-3.13,10.02
2022-08-11 17:51:47.9030,-0.71,5.35,-3.86,6.63
2022-08-11 17:51:47.9120,1.16,2.09,-3.59,4.31
2022-08-11 17:51:47.9220,2.06,0.36,-2.61,3.34
2022-08-11 17:51:47.9320,2.63,-0.24,-1.51,3.04
2022-08-11 17:51:47.9480,2.78,-0.17,-0.75,2.88
2022-08-11 17:51:47.9510,2.58,-0.23,-0.28,2.6
2022-08-11 17:51:47.9620,2.21,-0.49,-0.01,2.26
2022-08-11 17:51:47.9710,1.8,-0.8,0.15,1.97
2022-08-11 17:51:47.9810,1.2,-1.1,0.21,1.64
2022-08-11 17:51:47.9910,0.31,-1.26,0.29,1.32
2022-08-11 17:51:48.0030,-0.9,-1.34,0.4,1.66
2022-08-11 17:51:48.0130,-2.24,-1.33,0.6,2.67
2022-08-11 17:51:48.0210,-3.5,-1.23,0.72,3.77
2022-08-11 17:51:48.0310,-4.49,-1.29,0.78,4.73
2022-08-11 17:51:48.0510,-4.9,-1.85,0.89,5.31
2022-08-11 17:51:48.0550,-4.7,-2.92,0.96,5.61
2022-08-11 17:51:48.0610,-4.19,-4.22,0.94,6.02
2022-08-11 17:51:48.0720,-3.51,-5.48,0.9,6.56
2022-08-11 17:51:48.0810,-2.89,-6.58,0.67,7.21
2022-08-11 17:51:48.0920,-2.42,-7.37,0.32,7.76
2022-08-11 17:51:48.1010,-2.15,-7.7,-0.13,7.99
2022-08-11 17:51:48.1120,-1.86,-7.26,-0.66,7.52
2022-08-11 17:51:48.1220,-1.56,-5.46,-1.0,5.76
2022-08-11 17:51:48.1300,-1.27,-3.47,-1.14,3.86
2022-08-11 17:51:48.1520,-0.85,-1.93,-0.92,2.3
2022-08-11 17:51:48.1540,-0.24,-0.88,-0.56,1.07
2022-08-11 17:51:48.1600,0.41,-0.32,-0.23,0.56
2022-08-11 17:51:48.1700,1.05,-0.15,-0.03,1.06
2022-08-11 17:51:48.1810,1.66,-0.09,0.05,1.66
2022-08-11 17:51:48.1910,2.22,-0.01,0.07,2.22
2022-08-11 17:51:48.2000,2.85,0.19,0.04,2.85
2022-08-11 17:51:48.2110,3.62,0.64,0.11,3.67
2022-08-11 17:51:48.2200,4.55,1.34,0.35,4.75
2022-08-11 17:51:48.2300,5.47,1.96,0.8,5.86
2022-08-11 17:51:48.2530,6.12,2.66,0.97,6.74
2022-08-11 17:51:48.2550,6.13,4.0,0.69,7.35
2022-08-11 17:51:48.2600,5.41,4.88,0.06,7.28
2022-08-11 17:51:48.2690,4.12,3.71,-0.59,5.57
2022-08-11 17:51:48.2790,2.55,1.84,-1.09,3.32
2022-08-11 17:51:48.2900,1.13,1.11,-1.79,2.39
2022-08-11 17:51:48.3020,0.74,1.75,-2.57,3.19
2022-08-11 17:51:48.3090,1.34,4.15,-2.78,5.17
2022-08-11 17:51:48.3210,2.04,6.61,-1.02,6.99
2022-08-11 17:51:48.3290,1.26,7.61,1.26,7.81
2022-08-11 17:51:48.3520,-1.7,7.98,2.49,8.53
2022-08-11 17:51:48.3540,-5.99,5.56,2.85,8.65
2022-08-11 17:51:48.3590,-8.39,0.57,3.07,8.95
2022-08-11 17:51:48.3690,-7.94,-3.53,2.59,9.06
2022-08-11 17:51:48.3800,-7.03,-5.15,2.02,8.94
2022-08-11 17:51:48.3890,-6.51,-3.95,1.41,7.74
2022-08-11 17:51:48.4000,-5.89,-0.16,1.22,6.01
2022-08-11 17:51:48.4080,-5.11,2.51,1.82,5.97
2022-08-11 17:51:48.4190,-4.67,1.79,1.99,5.38
2022-08-11 17:51:48.4280,-4.37,-0.66,1.48,4.66
2022-08-11 17:51:48.4400,-4.12,-2.75,1.03,5.05
2022-08-11 17:51:48.4540,-4.07,-3.55,0.5,5.42
2022-08-11 17:51:48.4580,-4.0,-2.96,0.26,4.98
2022-08-11 17:51:48.4680,-3.49,-1.52,1.15,3.97
2022-08-11 17:51:48.4790,-2.54,0.11,2.82,3.79
2022-08-11 17:51:48.4890,-1.26,1.22,4.12,4.47
2022-08-11 17:51:48.4980,0.35,1.75,4.03,4.4
2022-08-11 17:51:48.5090,2.18,1.8,2.57,3.82
2022-08-11 17:51:48.5190,3.22,1.36,0.38,3.51
2022-08-11 17:51:48.5280,2.43,0.61,-1.67,3.01
2022-08-11 17:51:48.5390,1.25,-0.22,-2.62,2.91
2022-08-11 17:51:48.5520,0.46,-0.95,-2.26,2.49
2022-08-11 17:51:48.5570,-0.38,-1.43,-1.2,1.9
2022-08-11 17:51:48.5680,-1.0,-1.76,-0.2,2.03
2022-08-11 17:51:48.5770,-1.35,-1.96,0.55,2.44
2022-08-11 17:51:48.5870,-1.46,-1.94,1.01,2.62
2022-08-11 17:51:48.5990,-1.26,-1.67,1.18,2.4
2022-08-11 17:51:48.6070,-0.66,-1.21,1.0,1.7
2022-08-11 17:51:48.6170,0.36,-0.83,0.27,0.94
2022-08-11 17:51:48.6270,1.65,-0.65,-0.79,1.94
2022-08-11 17:51:48.6370,2.88,-0.63,-1.55,3.33
2022-08-11 17:51:48.6540,3.77,-0.73,-1.55,4.14
2022-08-11 17:51:48.6570,4.08,-0.86,-1.02,4.29
2022-08-11 17:51:48.6670,3.86,-1.15,-0.42,4.04
2022-08-11 17:51:48.6760,3.25,-1.64,-0.17,3.64
2022-08-11 17:51:48.6860,2.54,-1.98,-0.17,3.22
2022-08-11 17:51:48.6980,1.95,-1.91,-0.2,2.73
2022-08-11 17:51:48.7070,1.6,-1.42,-0.13,2.14
2022-08-11 17:51:48.7170,1.57,-0.58,-0.01,1.67
2022-08-11 17:51:48.7260,1.61,0.45,0.1,1.67
2022-08-11 17:51:48.7360,1.63,1.42,0.5,2.21
2022-08-11 17:51:48.7520,1.99,2.12,1.18,3.13
2022-08-11 17:51:48.7560,3.16,2.3,1.82,4.31
2022-08-11 17:51:48.7670,4.89,2.08,2.21,5.75
2022-08-11 17:51:48.7770,6.27,1.79,2.54,6.99
2022-08-11 17:51:48.7860,6.93,1.64,2.58,7.57
2022-08-11 17:51:48.7950,7.0,1.67,2.25,7.53
2022-08-11 17:51:48.8060,6.12,1.67,1.63,6.54
2022-08-11 17:51:48.8160,4.72,1.56,1.32,5.14
2022-08-11 17:51:48.8260,3.63,1.54,1.41,4.18
2022-08-11 17:51:48.8360,2.83,1.49,1.56,3.55
2022-08-11 17:51:48.8550,2.45,1.41,1.53,3.21
2022-08-11 17:51:48.8580,2.24,1.34,1.28,2.9
2022-08-11 17:51:48.8660,1.89,1.24,0.79,2.39
2022-08-11 17:51:48.8760,0.96,0.89,0.35,1.35
2022-08-11 17:51:48.8860,-0.7,0.06,0.27,0.75
2022-08-11 17:51:48.8950,-2.42,-0.65,0.1,2.5
2022-08-11 17:51:48.9050,-3.88,-0.48,-0.25,3.91
2022-08-11 17:51:48.9150,-4.91,0.67,-1.17,5.09
2022-08-11 17:51:48.9250,-5.48,2.94,-2.37,6.65
2022-08-11 17:51:48.9360,-5.81,5.82,-2.5,8.59
2022-08-11 17:51:48.9520,-5.77,7.15,-1.51,9.31
2022-08-11 17:51:48.9550,-5.42,7.3,-1.12,9.16
2022-08-11 17:51:48.9650,-4.26,7.14,-1.4,8.43
2022-08-11 17:51:48.9750,-2.5,5.63,-1.67,6.38
2022-08-11 17:51:48.9860,-0.22,3.25,-1.65,3.65
2022-08-11 17:51:48.9940,1.59,1.48,-1.66,2.73
2022-08-11 17:51:49.0040,2.53,0.52,-1.56,3.01
2022-08-11 17:51:49.0160,2.82,0.02,-1.46,3.17
2022-08-11 17:51:49.0240,2.86,-0.19,-1.43,3.2
2022-08-11 17:51:49.0340,2.63,-0.27,-1.15,2.88
2022-08-11 17:51:49.0580,2.21,-0.33,-0.79,2.37
2022-08-11 17:51:49.0600,1.61,-0.41,-0.4,1.7
2022-08-11 17:51:49.0640,0.83,-0.47,0.07,0.95
2022-08-11 17:51:49.0730,-0.17,-0.49,0.29,0.59
2022-08-11 17:51:49.0840,-1.18,-0.51,0.47,1.36
2022-08-11 17:51:49.0950,-2.22,-0.56,0.58,2.36
2022-08-11 17:51:49.1050,-3.14,-0.72,0.73,3.3
2022-08-11 17:51:49.1150,-3.82,-1.05,0.69,4.02
2022-08-11 17:51:49.1240,-4.28,-1.61,0.61,4.61
2022-08-11 17:51:49.1330,-4.27,-2.58,0.65,5.03
2022-08-11 17:51:49.1560,-3.8,-3.78,0.76,5.41
2022-08-11 17:51:49.1580,-3.06,-5.03,0.8,5.94
2022-08-11 17:51:49.1630,-2.27,-6.07,0.63,6.51
2022-08-11 17:51:49.1740,-1.56,-6.78,0.37,6.96
2022-08-11 17:51:49.1840,-1.0,-7.06,0.04,7.13
2022-08-11 17:51:49.1930,-0.6,-6.5,-0.38,6.53
2022-08-11 17:51:49.2040,-0.29,-4.79,-0.67,4.84
2022-08-11 17:51:49.2140,0.1,-3.1,-0.81,3.2
2022-08-11 17:51:49.2230,0.5,-1.77,-0.68,1.96
2022-08-11 17:51:49.2340,0.82,-0.79,-0.43,1.21
2022-08-11 17:51:49.2420,1.07,-0.29,-0.07,1.11
2022-08-11 17:51:49.2570,1.24,-0.24,0.12,1.26
2022-08-11 17:51:49.2630,1.44,-0.39,0.19,1.5
2022-08-11 17:51:49.2730,1.68,-0.41,0.27,1.75
2022-08-11 17:51:49.2830,1.97,-0.09,0.36,2.0
2022-08-11 17:51:49.2940,2.45,0.44,0.45,2.52
2022-08-11 17:51:49.3030,2.99,1.07,0.39,3.19
2022-08-11 17:51:49.3120,3.51,1.85,0.33,3.98
2022-08-11 17:51:49.3220,3.85,2.62,0.4,4.67
2022-08-11 17:51:49.3320,3.93,3.3,0.27,5.13
2022-08-11 17:51:49.3420,3.68,3.12,-0.06,4.82
2022-08-11 17:51:49.3560,2.99,1.73,-0.48,3.48
2022-08-11 17:51:49.3620,1.81,0.34,-1.31,2.26
2022-08-11 17:51:49.3720,0.79,-0.36,-2.16,2.32
2022-08-11 17:51:49.3820,0.83,-0.01,-2.22,2.37
2022-08-11 17:51:49.3930,1.88,1.65,-2.27,3.37
2022-08-11 17:51:49.4010,2.95,4.11,-1.22,5.2
2022-08-11 17:51:49.4130,2.95,5.5,0.61,6.27
2022-08-11 17:51:49.4210,0.87,7.43,2.17,7.78
2022-08-11 17:51:49.4310,-2.85,9.87,2.75,10.63
2022-08-11 17:51:49.4430,-6.6,9.44,3.81,12.13
2022-08-11 17:51:49.4570,-8.33,4.09,4.14,10.16
2022-08-11 17:51:49.4610,-8.23,-0.75,3.03,8.8
2022-08-11 17:51:49.4710,-7.99,-3.22,1.87,8.81
2022-08-11 17:51:49.4820,-7.53,-4.22,0.87,8.67
2022-08-11 17:51:49.4910,-6.67,-4.1,-0.11,7.83
2022-08-11 17:51:49.5010,-5.85,-3.76,-0.67,6.98
2022-08-11 17:51:49.5100,-5.68,-3.89,-0.45,6.89
2022-08-11 17:51:49.5200,-5.98,-3.86,0.05,7.11
2022-08-11 17:51:49.5320,-6.11,-2.81,0.67,6.75
2022-08-11 17:51:49.5410,-5.73,-0.36,1.61,5.96
2022-08-11 17:51:49.5560,-4.83,2.38,3.39,6.36
2022-08-11 17:51:49.5610,-3.46,3.95,5.42,7.54
2022-08-11 17:51:49.5700,-1.47,4.25,5.64,7.21
2022-08-11 17:51:49.5820,1.46,3.34,3.2,4.85
2022-08-11 17:51:49.5900,4.28,1.21,-0.47,4.47
2022-08-11 17:51:49.6000,5.27,-0.83,-3.12,6.18
2022-08-11 17:51:49.6100,4.09,-1.71,-3.35,5.55
2022-08-11 17:51:49.6210,2.35,-1.84,-1.92,3.54
2022-08-11 17:51:49.6310,0.69,-1.83,-0.51,2.02
2022-08-11 17:51:49.6400,-0.76,-1.57,0.14,1.74
2022-08-11 17:51:49.6580,-1.69,-1.18,0.38,2.09
2022-08-11 17:51:49.6610,-2.37,-0.75,0.59,2.55
2022-08-11 17:51:49.6700,-2.85,-0.51,1.22,3.14
2022-08-11 17:51:49.6800,-2.96,-0.49,1.78,3.48
2022-08-11 17:51:49.6890,-2.42,-0.53,1.46,2.87
2022-08-11 17:51:49.7010,-0.95,-0.65,0.38,1.21
2022-08-11 17:51:49.7090,1.13,-0.73,-0.74,1.53
2022-08-11 17:51:49.7200,3.06,-0.68,-1.51,3.47
2022-08-11 17:51:49.7290,4.33,-0.67,-1.48,4.62
2022-08-11 17:51:49.7390,4.82,-0.76,-0.77,4.93
2022-08-11 17:51:49.7580,4.66,-0.91,-0.08,4.74
2022-08-11 17:51:49.7600,4.01,-1.13,0.12,4.16
2022-08-11 17:51:49.7690,3.04,-1.25,-0.06,3.28
2022-08-11 17:51:49.7790,2.03,-1.14,-0.17,2.33
2022-08-11 17:51:49.7890,1.15,-1.01,-0.15,1.53
2022-08-11 17:51:49.8000,0.51,-0.88,-0.13,1.02
2022-08-11 17:51:49.8100,0.08,-0.51,-0.1,0.52
2022-08-11 17:51:49.8180,-0.21,0.01,0.25,0.32
2022-08-11 17:51:49.8300,-0.17,0.33,0.62,0.72
2022-08-11 17:51:49.8380,0.26,0.42,0.84,0.97
2022-08-11 17:51:49.8620,1.09,0.39,1.0,1.52
2022-08-11 17:51:49.8640,2.13,0.18,1.14,2.42
2022-08-11 17:51:49.8680,3.11,-0.03,1.38,3.4
2022-08-11 17:51:49.8790,3.84,-0.1,1.48,4.11
2022-08-11 17:51:49.8880,4.1,0.0,1.45,4.34
2022-08-11 17:51:49.8990,3.98,0.29,1.33,4.2
2022-08-11 17:51:49.9080,3.58,0.64,1.13,3.8
2022-08-11 17:51:49.9200,2.95,1.04,0.92,3.26
2022-08-11 17:51:49.9280,2.31,1.54,0.85,2.9
2022-08-11 17:51:49.9380,1.87,2.07,0.94,2.94
2022-08-11 17:51:49.9620,1.79,2.44,1.16,3.24
2022-08-11 17:51:49.9650,1.97,2.51,1.25,3.42
2022-08-11 17:51:49.9680,2.4,2.29,1.35,3.58
2022-08-11 17:51:49.9780,2.73,1.88,1.28,3.55
2022-08-11 17:51:49.9880,2.75,1.42,1.22,3.32
2022-08-11 17:51:49.9970,2.41,0.83,1.4,2.9
2022-08-11 17:51:50.0080,1.89,-0.17,1.78,2.6
2022-08-11 17:51:50.0170,1.22,-1.32,2.03,2.71
2022-08-11 17:51:50.0270,0.39,-2.18,1.72,2.8
2022-08-11 17:51:50.0390,-0.57,-2.35,1.04,2.63
2022-08-11 17:51:50.0470,-1.59,-1.65,-0.19,2.29
2022-08-11 17:51:50.0620,-2.81,0.17,-1.59,3.23
2022-08-11 17:51:50.0660,-3.5,3.02,-2.22,5.12
2022-08-11 17:51:50.0770,-3.77,6.16,-1.38,7.35
2022-08-11 17:51:50.0870,-4.14,7.47,-0.36,8.54
2022-08-11 17:51:50.0980,-4.22,7.33,-0.57,8.47
2022-08-11 17:51:50.1060,-3.35,6.08,-1.37,7.07
2022-08-11 17:51:50.1160,-1.15,3.21,-1.84,3.87
2022-08-11 17:51:50.1280,0.9,0.61,-1.97,2.25
2022-08-11 17:51:50.1360,2.0,-0.63,-1.54,2.6
2022-08-11 17:51:50.1470,2.52,-0.82,-0.82,2.77
2022-08-11 17:51:50.1600,2.92,-0.59,-0.26,2.99
2022-08-11 17:51:50.1660,3.17,-0.24,0.0,3.17
2022-08-11 17:51:50.1760,3.26,0.03,-0.05,3.26
2022-08-11 17:51:50.1870,3.04,0.24,-0.16,3.05
2022-08-11 17:51:50.1960,2.42,0.41,-0.1,2.45
2022-08-11 17:51:50.2050,1.49,0.55,0.08,1.59
2022-08-11 17:51:50.2180,0.26,0.81,0.35,0.91
2022-08-11 17:51:50.2260,-0.86,1.1,0.78,1.59
2022-08-11 17:51:50.2360,-1.82,1.23,1.2,2.5
2022-08-11 17:51:50.2460,-2.5,1.09,1.51,3.11
2022-08-11 17:51:50.2640,-2.88,0.7,1.72,3.42
2022-08-11 17:51:50.2680,-3.09,0.0,1.83,3.59
2022-08-11 17:51:50.2760,-2.96,-0.98,1.79,3.59
2022-08-11 17:51:50.2860,-2.51,-2.01,1.78,3.67
2022-08-11 17:51:50.2960,-1.91,-2.87,1.87,3.92
2022-08-11 17:51:50.3050,-1.34,-3.47,1.71,4.09
2022-08-11 17:51:50.3170,-0.87,-3.63,1.32,3.95
2022-08-11 17:51:50.3250,-0.48,-3.27,0.93,3.43
2022-08-11 17:51:50.3350,-0.32,-2.39,0.81,2.54
2022-08-11 17:51:50.3460,-0.15,-1.79,0.96,2.03
2022-08-11 17:51:50.3620,0.2,-1.56,1.45,2.13
2022-08-11 17:51:50.3640,0.53,-1.42,1.84,2.38
2022-08-11 17:51:50.3740,0.72,-1.15,2.17,2.55
2022-08-11 17:51:50.3850,0.94,-0.81,2.39,2.69
2022-08-11 17:51:50.3950,1.17,-0.37,2.29,2.59
2022-08-11 17:51:50.4050,1.4,0.19,2.11,2.53
2022-08-11 17:51:50.4150,1.64,0.64,1.74,2.47
2022-08-11 17:51:50.4240,1.89,1.09,1.67,2.74
2022-08-11 17:51:50.4340,2.08,1.49,1.94,3.21
2022-08-11 17:51:50.4440,2.33,1.54,2.29,3.61
2022-08-11 17:51:50.4650,2.81,0.97,2.71,4.02
2022-08-11 17:51:50.4670,3.22,-0.23,2.97,4.38
2022-08-11 17:51:50.4740,3.13,-1.69,3.01,4.65
2022-08-11 17:51:50.4840,2.38,-2.68,2.98,4.66
2022-08-11 17:51:50.4950,1.31,-3.13,3.03,4.54
2022-08-11 17:51:50.5030,0.14,-3.19,2.89,4.3
2022-08-11 17:51:50.5140,-1.48,-2.52,2.54,3.87
2022-08-11 17:51:50.5230,-3.35,-1.24,2.6,4.41
2022-08-11 17:51:50.5330,-4.53,-0.46,3.14,5.53
2022-08-11 17:51:50.5430,-5.16,-0.47,3.47,6.23
2022-08-11 17:51:50.5650,-5.38,-1.12,2.97,6.24
2022-08-11 17:51:50.5670,-5.09,-2.03,2.05,5.85
2022-08-11 17:51:50.5740,-4.64,-2.65,1.3,5.49
2022-08-11 17:51:50.5840,-4.25,-2.93,1.06,5.26
2022-08-11 17:51:50.5930,-3.64,-2.84,1.74,4.93
2022-08-11 17:51:50.6030,-2.74,-2.11,2.48,4.25
2022-08-11 17:51:50.6140,-1.26,-0.85,3.19,3.53
2022-08-11 17:51:50.6230,0.62,0.54,3.91,3.99
2022-08-11 17:51:50.6330,2.8,1.96,4.59,5.72
2022-08-11 17:51:50.6420,4.87,3.34,4.85,7.64
2022-08-11 17:51:50.6650,5.78,4.65,4.42,8.63
2022-08-11 17:51:50.6670,5.04,5.99,3.75,8.68
2022-08-11 17:51:50.6720,3.29,7.01,3.54,8.51
2022-08-11 17:51:50.6830,1.72,7.12,4.11,8.39
2022-08-11 17:51:50.6940,0.48,6.0,4.95,7.79
2022-08-11 17:51:50.7030,-0.24,3.64,5.6,6.68
2022-08-11 17:51:50.7120,-0.59,1.17,5.79,5.93
2022-08-11 17:51:50.7220,-1.05,-0.52,5.52,5.64
2022-08-11 17:51:50.7320,-1.55,-1.51,4.91,5.36
2022-08-11 17:51:50.7420,-1.67,-2.03,4.21,4.96
2022-08-11 17:51:50.7670,-1.5,-2.15,3.56,4.42
2022-08-11 17:51:50.7700,-1.22,-1.93,3.22,3.94
2022-08-11 17:51:50.7720,-0.98,-1.46,3.3,3.73
2022-08-11 17:51:50.7820,-0.8,-0.87,3.6,3.78
2022-08-11 17:51:50.7920,-0.88,-0.19,3.54,3.65
2022-08-11 17:51:50.8030,-0.96,0.53,3.18,3.36
2022-08-11 17:51:50.8110,-0.73,1.29,2.73,3.1
2022-08-11 17:51:50.8210,-0.12,1.95,2.35,3.05
2022-08-11 17:51:50.8320,0.7,2.28,1.99,3.1
2022-08-11 17:51:50.8410,1.55,2.32,1.7,3.26
2022-08-11 17:51:50.8510,2.86,1.78,2.08,3.95
2022-08-11 17:51:50.8670,3.85,0.59,2.45,4.6
2022-08-11 17:51:50.8710,3.49,-0.56,2.46,4.3
2022-08-11 17:51:50.8810,2.7,-1.35,2.73,4.07
2022-08-11 17:51:50.8910,1.96,-1.58,3.13,4.01
2022-08-11 17:51:50.9020,1.09,-1.2,3.3,3.67
2022-08-11 17:51:50.9110,0.14,-0.44,3.16,3.19
2022-08-11 17:51:50.9210,-0.83,0.42,2.87,3.01
2022-08-11 17:51:50.9320,-1.8,0.95,2.59,3.29
2022-08-11 17:51:50.9400,-2.84,0.91,2.43,3.84
2022-08-11 17:51:50.9500,-3.94,0.26,2.3,4.56
2022-08-11 17:51:50.9670,-4.71,-0.96,2.08,5.23
2022-08-11 17:51:50.9700,-4.47,-2.43,1.63,5.34
2022-08-11 17:51:50.9800,-3.36,-3.45,1.22,4.96
2022-08-11 17:51:50.9910,-2.21,-3.69,1.06,4.42
2022-08-11 17:51:51.0010,-1.35,-3.68,1.07,4.06
2022-08-11 17:51:51.0100,-0.67,-3.76,1.24,4.01
2022-08-11 17:51:51.0200,0.01,-3.96,1.41,4.2
2022-08-11 17:51:51.0310,0.67,-4.06,1.27,4.3
2022-08-11 17:51:51.0400,1.16,-3.64,0.84,3.91
2022-08-11 17:51:51.0500,1.43,-2.41,0.44,2.83
2022-08-11 17:51:51.0640,1.47,-0.76,0.7,1.79
2022-08-11 17:51:51.0700,1.36,0.48,1.62,2.16
2022-08-11 17:51:51.0790,1.26,0.54,2.4,2.76
2022-08-11 17:51:51.0900,1.47,-0.45,2.68,3.08
2022-08-11 17:51:51.1010,2.06,-1.0,2.41,3.32
2022-08-11 17:51:51.1110,2.84,0.05,1.71,3.31
2022-08-11 17:51:51.1200,3.35,2.4,0.85,4.2
2022-08-11 17:51:51.1290,3.59,5.18,0.46,6.31
2022-08-11 17:51:51.1390,3.65,7.01,0.73,7.93
2022-08-11 17:51:51.1510,3.39,7.1,0.77,7.9
2022-08-11 17:51:51.1650,2.64,6.25,0.0,6.78
2022-08-11 17:51:51.1680,0.66,2.97,-0.25,3.05
2022-08-11 17:51:51.1790,-0.68,0.29,0.43,0.85
2022-08-11 17:51:51.1890,-0.96,-1.0,1.56,2.08
2022-08-11 17:51:51.2000,-1.09,-1.65,2.42,3.12
2022-08-11 17:51:51.2080,-0.79,-1.87,2.7,3.37
2022-08-11 17:51:51.2200,0.21,-1.91,2.52,3.16
2022-08-11 17:51:51.2300,1.35,-1.76,2.05,3.02
2022-08-11 17:51:51.2380,2.16,-1.2,1.56,2.92
2022-08-11 17:51:51.2480,2.53,-0.25,1.17,2.79
2022-08-11 17:51:51.2680,2.55,0.86,0.98,2.86
2022-08-11 17:51:51.2720,2.22,1.95,0.82,3.06
2022-08-11 17:51:51.2780,1.65,2.96,0.66,3.45
2022-08-11 17:51:51.2890,1.17,3.65,0.35,3.84
2022-08-11 17:51:51.2990,1.02,3.72,0.03,3.85
2022-08-11 17:51:51.3080,1.31,3.08,0.14,3.34
2022-08-11 17:51:51.3190,1.97,2.2,0.64,3.02
2022-08-11 17:51:51.3280,2.95,1.56,1.03,3.49
2022-08-11 17:51:51.3380,3.91,1.28,1.45,4.36
2022-08-11 17:51:51.3490,4.46,1.16,1.6,4.87
2022-08-11 17:51:51.3690,4.79,1.0,1.31,5.06
2022-08-11 17:51:51.3730,4.92,0.83,0.79,5.05
2022-08-11 17:51:51.3780,4.65,0.81,0.15,4.72
2022-08-11 17:51:51.3880,4.0,0.92,-0.37,4.12
2022-08-11 17:51:51.3980,3.12,1.23,-0.57,3.4
2022-08-11 17:51:51.4080,2.19,1.66,-0.63,2.81
2022-08-11 17:51:51.4180,1.38,2.01,-0.66,2.52
2022-08-11 17:51:51.4280,0.82,2.06,-0.64,2.3
2022-08-11 17:51:51.4380,0.43,1.72,-0.61,1.87
2022-08-11 17:51:51.4470,0.11,1.01,-0.61,1.18
2022-08-11 17:51:51.4690,-0.21,0.15,-0.63,0.68
